start,end,text,words,speaker
3000.743,3002.788, – Zuruf des Abg.,"[{'word': '–', 'start': np.float64(3000.743), 'end': np.float64(3000.843), 'score': np.float64(0.797), 'speaker': 'SPEAKER_14'}, {'word': 'Zuruf', 'start': np.float64(3000.863), 'end': np.float64(3001.445), 'score': np.float64(0.749), 'speaker': 'SPEAKER_14'}, {'word': 'des', 'start': np.float64(3001.485), 'end': np.float64(3002.246), 'score': np.float64(0.574), 'speaker': 'SPEAKER_14'}, {'word': 'Abg.', 'start': np.float64(3002.266), 'end': np.float64(3002.788), 'score': np.float64(0.298), 'speaker': 'SPEAKER_14'}]",SPEAKER_14
3002.808,3018.904,Dr. Bernd Baumann,"[{'word': 'Dr.', 'start': np.float64(3002.808), 'end': np.float64(3005.313), 'score': np.float64(0.761), 'speaker': 'SPEAKER_14'}, {'word': 'Bernd', 'start': np.float64(3006.576), 'end': np.float64(3007.819), 'score': np.float64(0.732), 'speaker': 'SPEAKER_14'}, {'word': 'Baumann', 'start': np.float64(3008.22), 'end': np.float64(3018.904), 'score': np.float64(0.511), 'speaker': 'SPEAKER_14'}]",SPEAKER_14
3018.884,3029.357," Anstatt dieses Thema entschlossen anzugehen und Programme zu stärken, die Brücken bauen, Extremismus vorweigen und Zugewanderte integrieren, wir hörten es gerade, kürzen Sie diese Posten noch.","[{'word': 'Anstatt', 'start': np.float64(3018.884), 'end': np.float64(3019.405), 'score': np.float64(0.872), 'speaker': 'SPEAKER_14'}, {'word': 'dieses', 'start': np.float64(3019.445), 'end': np.float64(3019.605), 'score': np.float64(0.807), 'speaker': 'SPEAKER_14'}, {'word': 'Thema', 'start': np.float64(3019.625), 'end': np.float64(3019.845), 'score': np.float64(0.83), 'speaker': 'SPEAKER_14'}, {'word': 'entschlossen', 'start': np.float64(3019.885), 'end': np.float64(3020.326), 'score': np.float64(0.794), 'speaker': 'SPEAKER_14'}, {'word': 'anzugehen', 'start': np.float64(3020.366), 'end': np.float64(3021.087), 'score': np.float64(0.957), 'speaker': 'SPEAKER_14'}, {'word': 'und', 'start': np.float64(3021.127), 'end': np.float64(3021.267), 'score': np.float64(0.736), 'speaker': 'SPEAKER_14'}, {'word': 'Programme', 'start': np.float64(3021.307), 'end': np.float64(3021.768), 'score': np.float64(0.829), 'speaker': 'SPEAKER_14'}, {'word': 'zu', 'start': np.float64(3021.808), 'end': np.float64(3021.908), 'score': np.float64(0.92), 'speaker': 'SPEAKER_14'}, {'word': 'stärken,', 'start': np.float64(3021.968), 'end': np.float64(3022.388), 'score': np.float64(0.778), 'speaker': 'SPEAKER_14'}, {'word': 'die', 'start': np.float64(3022.408), 'end': np.float64(3022.589), 'score': np.float64(0.948), 'speaker': 'SPEAKER_14'}, {'word': 'Brücken', 'start': np.float64(3022.609), 'end': np.float64(3023.089), 'score': np.float64(0.915), 'speaker': 'SPEAKER_14'}, {'word': 'bauen,', 'start': np.float64(3023.109), 'end': np.float64(3023.47), 'score': np.float64(0.914), 'speaker': 'SPEAKER_14'}, {'word': 'Extremismus', 'start': np.float64(3023.51), 'end': np.float64(3024.311), 'score': np.float64(0.907), 'speaker': 'SPEAKER_14'}, {'word': 'vorweigen', 'start': np.float64(3024.331), 'end': np.float64(3024.711), 'score': np.float64(0.803), 'speaker': 'SPEAKER_14'}, {'word': 'und', 'start': np.float64(3024.751), 'end': np.float64(3024.891), 'score': np.float64(0.806), 'speaker': 'SPEAKER_14'}, {'word': 'Zugewanderte', 'start': np.float64(3024.911), 'end': np.float64(3025.552), 'score': np.float64(0.825), 'speaker': 'SPEAKER_14'}, {'word': 'integrieren,', 'start': np.float64(3025.592), 'end': np.float64(3026.233), 'score': np.float64(0.807), 'speaker': 'SPEAKER_14'}, {'word': 'wir', 'start': np.float64(3026.253), 'end': np.float64(3026.313), 'score': np.float64(0.006), 'speaker': 'SPEAKER_14'}, {'word': 'hörten', 'start': np.float64(3026.333), 'end': np.float64(3026.493), 'score': np.float64(0.533), 'speaker': 'SPEAKER_14'}, {'word': 'es', 'start': np.float64(3026.513), 'end': np.float64(3026.634), 'score': np.float64(0.826), 'speaker': 'SPEAKER_14'}, {'word': 'gerade,', 'start': np.float64(3026.674), 'end': np.float64(3027.495), 'score': np.float64(0.883), 'speaker': 'SPEAKER_14'}, {'word': 'kürzen', 'start': np.float64(3027.555), 'end': np.float64(3027.935), 'score': np.float64(0.849), 'speaker': 'SPEAKER_14'}, {'word': 'Sie', 'start': np.float64(3027.975), 'end': np.float64(3028.115), 'score': np.float64(0.838), 'speaker': 'SPEAKER_14'}, {'word': 'diese', 'start': np.float64(3028.155), 'end': np.float64(3028.356), 'score': np.float64(0.734), 'speaker': 'SPEAKER_14'}, {'word': 'Posten', 'start': np.float64(3028.396), 'end': np.float64(3028.716), 'score': np.float64(0.902), 'speaker': 'SPEAKER_14'}, {'word': 'noch.', 'start': np.float64(3028.756), 'end': np.float64(3029.357), 'score': np.float64(0.906), 'speaker': 'SPEAKER_14'}]",SPEAKER_14
3029.397,3033.582,Ich nenne drei Beispiele aus Ihrer langen Liste an Grausamkeiten und Widersprüchen.,"[{'word': 'Ich', 'start': np.float64(3029.397), 'end': np.float64(3029.477), 'score': np.float64(0.689), 'speaker': 'SPEAKER_14'}, {'word': 'nenne', 'start': np.float64(3029.517), 'end': np.float64(3029.777), 'score': np.float64(0.885), 'speaker': 'SPEAKER_14'}, {'word': 'drei', 'start': np.float64(3029.817), 'end': np.float64(3029.998), 'score': np.float64(0.902), 'speaker': 'SPEAKER_14'}, {'word': 'Beispiele', 'start': np.float64(3030.038), 'end': np.float64(3030.839), 'score': np.float64(0.951), 'speaker': 'SPEAKER_14'}, {'word': 'aus', 'start': np.float64(3030.879), 'end': np.float64(3031.139), 'score': np.float64(0.884), 'speaker': 'SPEAKER_14'}, {'word': 'Ihrer', 'start': np.float64(3031.179), 'end': np.float64(3031.379), 'score': np.float64(0.882), 'speaker': 'SPEAKER_14'}, {'word': 'langen', 'start': np.float64(3031.419), 'end': np.float64(3031.64), 'score': np.float64(0.826), 'speaker': 'SPEAKER_14'}, {'word': 'Liste', 'start': np.float64(3031.66), 'end': np.float64(3031.86), 'score': np.float64(0.404), 'speaker': 'SPEAKER_14'}, {'word': 'an', 'start': np.float64(3031.88), 'end': np.float64(3032.0), 'score': np.float64(0.646), 'speaker': 'SPEAKER_14'}, {'word': 'Grausamkeiten', 'start': np.float64(3032.02), 'end': np.float64(3032.581), 'score': np.float64(0.838), 'speaker': 'SPEAKER_14'}, {'word': 'und', 'start': np.float64(3032.621), 'end': np.float64(3032.761), 'score': np.float64(0.803), 'speaker': 'SPEAKER_14'}, {'word': 'Widersprüchen.', 'start': np.float64(3032.781), 'end': np.float64(3033.582), 'score': np.float64(0.921), 'speaker': 'SPEAKER_14'}]",SPEAKER_14
3033.622,3034.463,Erstens.,"[{'word': 'Erstens.', 'start': np.float64(3033.622), 'end': np.float64(3034.463), 'score': np.float64(0.843), 'speaker': 'SPEAKER_14'}]",SPEAKER_14
3034.483,3038.789,"Bundeszentrale für politische Bildung, minus 2 Millionen Euro.","[{'word': 'Bundeszentrale', 'start': np.float64(3034.483), 'end': np.float64(3035.324), 'score': np.float64(0.948), 'speaker': 'SPEAKER_14'}, {'word': 'für', 'start': np.float64(3035.364), 'end': np.float64(3035.525), 'score': np.float64(0.994), 'speaker': 'SPEAKER_14'}, {'word': 'politische', 'start': np.float64(3035.565), 'end': np.float64(3036.025), 'score': np.float64(0.794), 'speaker': 'SPEAKER_14'}, {'word': 'Bildung,', 'start': np.float64(3036.065), 'end': np.float64(3036.746), 'score': np.float64(0.847), 'speaker': 'SPEAKER_14'}, {'word': 'minus', 'start': np.float64(3036.766), 'end': np.float64(3037.307), 'score': np.float64(0.916), 'speaker': 'SPEAKER_14'}, {'word': '2', 'start': np.float64(3037.327), 'end': np.float64(3037.627), 'score': np.float64(0.682), 'speaker': 'SPEAKER_14'}, {'word': 'Millionen', 'start': np.float64(3037.667), 'end': np.float64(3038.208), 'score': np.float64(0.77), 'speaker': 'SPEAKER_14'}, {'word': 'Euro.', 'start': np.float64(3038.248), 'end': np.float64(3038.789), 'score': np.float64(0.63), 'speaker': 'SPEAKER_14'}]",SPEAKER_14
3038.809,3046.478,"Meinen Sie wirklich, weniger politische Bildung ist die richtige Antwort in Zeiten, in denen unsere Demokratie massiv unter Druck steht?","[{'word': 'Meinen', 'start': np.float64(3038.809), 'end': np.float64(3039.049), 'score': np.float64(0.858), 'speaker': 'SPEAKER_14'}, {'word': 'Sie', 'start': np.float64(3039.089), 'end': np.float64(3039.309), 'score': np.float64(0.971), 'speaker': 'SPEAKER_14'}, {'word': 'wirklich,', 'start': np.float64(3039.349), 'end': np.float64(3039.91), 'score': np.float64(0.927), 'speaker': 'SPEAKER_14'}, {'word': 'weniger', 'start': np.float64(3039.93), 'end': np.float64(3040.29), 'score': np.float64(0.814), 'speaker': 'SPEAKER_14'}, {'word': 'politische', 'start': np.float64(3040.33), 'end': np.float64(3040.851), 'score': np.float64(0.928), 'speaker': 'SPEAKER_14'}, {'word': 'Bildung', 'start': np.float64(3040.891), 'end': np.float64(3041.612), 'score': np.float64(0.865), 'speaker': 'SPEAKER_14'}, {'word': 'ist', 'start': np.float64(3041.652), 'end': np.float64(3041.812), 'score': np.float64(0.899), 'speaker': 'SPEAKER_14'}, {'word': 'die', 'start': np.float64(3041.852), 'end': np.float64(3041.952), 'score': np.float64(0.77), 'speaker': 'SPEAKER_14'}, {'word': 'richtige', 'start': np.float64(3041.992), 'end': np.float64(3042.393), 'score': np.float64(0.689), 'speaker': 'SPEAKER_14'}, {'word': 'Antwort', 'start': np.float64(3042.433), 'end': np.float64(3042.793), 'score': np.float64(0.929), 'speaker': 'SPEAKER_14'}, {'word': 'in', 'start': np.float64(3042.834), 'end': np.float64(3043.054), 'score': np.float64(0.859), 'speaker': 'SPEAKER_14'}, {'word': 'Zeiten,', 'start': np.float64(3043.074), 'end': np.float64(3043.334), 'score': np.float64(0.585), 'speaker': 'SPEAKER_14'}, {'word': 'in', 'start': np.float64(3043.354), 'end': np.float64(3043.474), 'score': np.float64(0.89), 'speaker': 'SPEAKER_14'}, {'word': 'denen', 'start': np.float64(3043.494), 'end': np.float64(3043.675), 'score': np.float64(0.854), 'speaker': 'SPEAKER_14'}, {'word': 'unsere', 'start': np.float64(3043.715), 'end': np.float64(3043.895), 'score': np.float64(0.738), 'speaker': 'SPEAKER_14'}, {'word': 'Demokratie', 'start': np.float64(3043.935), 'end': np.float64(3044.676), 'score': np.float64(0.828), 'speaker': 'SPEAKER_14'}, {'word': 'massiv', 'start': np.float64(3044.736), 'end': np.float64(3045.196), 'score': np.float64(0.901), 'speaker': 'SPEAKER_14'}, {'word': 'unter', 'start': np.float64(3045.236), 'end': np.float64(3045.417), 'score': np.float64(0.91), 'speaker': 'SPEAKER_14'}, {'word': 'Druck', 'start': np.float64(3045.457), 'end': np.float64(3045.617), 'score': np.float64(0.95), 'speaker': 'SPEAKER_14'}, {'word': 'steht?', 'start': np.float64(3045.677), 'end': np.float64(3046.478), 'score': np.float64(0.687), 'speaker': 'SPEAKER_14'}]",SPEAKER_14
3046.458,3047.36, Zweitens.,"[{'word': 'Zweitens.', 'start': np.float64(3046.458), 'end': np.float64(3047.36), 'score': np.float64(0.86), 'speaker': 'SPEAKER_14'}]",SPEAKER_14
3047.38,3053.552,"Integrationskurse für Neuzugewanderte, damit sie Sprache, Kultur und Geschichte unseres Landes erlernen können.","[{'word': 'Integrationskurse', 'start': np.float64(3047.38), 'end': np.float64(3048.342), 'score': np.float64(0.91), 'speaker': 'SPEAKER_14'}, {'word': 'für', 'start': np.float64(3048.382), 'end': np.float64(3048.542), 'score': np.float64(0.884), 'speaker': 'SPEAKER_14'}, {'word': 'Neuzugewanderte,', 'start': np.float64(3048.562), 'end': np.float64(3049.464), 'score': np.float64(0.838), 'speaker': 'SPEAKER_14'}, {'word': 'damit', 'start': np.float64(3049.484), 'end': np.float64(3049.704), 'score': np.float64(0.908), 'speaker': 'SPEAKER_14'}, {'word': 'sie', 'start': np.float64(3049.724), 'end': np.float64(3049.845), 'score': np.float64(0.823), 'speaker': 'SPEAKER_14'}, {'word': 'Sprache,', 'start': np.float64(3049.905), 'end': np.float64(3050.506), 'score': np.float64(0.928), 'speaker': 'SPEAKER_14'}, {'word': 'Kultur', 'start': np.float64(3050.546), 'end': np.float64(3051.047), 'score': np.float64(0.856), 'speaker': 'SPEAKER_14'}, {'word': 'und', 'start': np.float64(3051.067), 'end': np.float64(3051.227), 'score': np.float64(0.67), 'speaker': 'SPEAKER_14'}, {'word': 'Geschichte', 'start': np.float64(3051.247), 'end': np.float64(3051.668), 'score': np.float64(0.752), 'speaker': 'SPEAKER_14'}, {'word': 'unseres', 'start': np.float64(3051.728), 'end': np.float64(3051.989), 'score': np.float64(0.842), 'speaker': 'SPEAKER_14'}, {'word': 'Landes', 'start': np.float64(3052.029), 'end': np.float64(3052.309), 'score': np.float64(0.97), 'speaker': 'SPEAKER_14'}, {'word': 'erlernen', 'start': np.float64(3052.369), 'end': np.float64(3052.69), 'score': np.float64(0.681), 'speaker': 'SPEAKER_14'}, {'word': 'können.', 'start': np.float64(3052.73), 'end': np.float64(3053.552), 'score': np.float64(0.854), 'speaker': 'SPEAKER_14'}]",SPEAKER_14
3053.612,3056.417,Minus 112 Millionen Euro.,"[{'word': 'Minus', 'start': np.float64(3053.612), 'end': np.float64(3054.133), 'score': np.float64(0.843), 'speaker': 'SPEAKER_14'}, {'word': '112', 'start': np.float64(3054.153), 'end': np.float64(3055.415), 'score': np.float64(0.731), 'speaker': 'SPEAKER_14'}, {'word': 'Millionen', 'start': np.float64(3055.455), 'end': np.float64(3056.056), 'score': np.float64(0.872), 'speaker': 'SPEAKER_14'}, {'word': 'Euro.', 'start': np.float64(3056.117), 'end': np.float64(3056.417), 'score': np.float64(0.883), 'speaker': 'SPEAKER_14'}]",SPEAKER_14
3056.437,3058.461,"Herr Dobrindt, ist das Ihr Ernst?","[{'word': 'Herr', 'start': np.float64(3056.437), 'end': np.float64(3056.557), 'score': np.float64(0.818), 'speaker': 'SPEAKER_14'}, {'word': 'Dobrindt,', 'start': np.float64(3056.597), 'end': np.float64(3056.958), 'score': np.float64(0.661), 'speaker': 'SPEAKER_14'}, {'word': 'ist', 'start': np.float64(3056.978), 'end': np.float64(3057.098), 'score': np.float64(0.848), 'speaker': 'SPEAKER_14'}, {'word': 'das', 'start': np.float64(3057.118), 'end': np.float64(3057.619), 'score': np.float64(0.801), 'speaker': 'SPEAKER_14'}, {'word': 'Ihr', 'start': np.float64(3057.639), 'end': np.float64(3057.7), 'score': np.float64(0.0), 'speaker': 'SPEAKER_14'}, {'word': 'Ernst?', 'start': np.float64(3057.72), 'end': np.float64(3058.461), 'score': np.float64(0.934), 'speaker': 'SPEAKER_14'}]",SPEAKER_14
3058.481,3063.15,Wohin soll Ihre sogenannte Migrationswende uns eigentlich führen?,"[{'word': 'Wohin', 'start': np.float64(3058.481), 'end': np.float64(3059.162), 'score': np.float64(0.893), 'speaker': 'SPEAKER_14'}, {'word': 'soll', 'start': np.float64(3059.182), 'end': np.float64(3059.583), 'score': np.float64(0.915), 'speaker': 'SPEAKER_14'}, {'word': 'Ihre', 'start': np.float64(3059.623), 'end': np.float64(3059.844), 'score': np.float64(0.805), 'speaker': 'SPEAKER_14'}, {'word': 'sogenannte', 'start': np.float64(3059.884), 'end': np.float64(3061.427), 'score': np.float64(0.804), 'speaker': 'SPEAKER_14'}, {'word': 'Migrationswende', 'start': np.float64(3061.467), 'end': np.float64(3062.268), 'score': np.float64(0.844), 'speaker': 'SPEAKER_14'}, {'word': 'uns', 'start': np.float64(3062.308), 'end': np.float64(3062.429), 'score': np.float64(0.863), 'speaker': 'SPEAKER_14'}, {'word': 'eigentlich', 'start': np.float64(3062.449), 'end': np.float64(3062.729), 'score': np.float64(0.854), 'speaker': 'SPEAKER_14'}, {'word': 'führen?', 'start': np.float64(3062.789), 'end': np.float64(3063.15), 'score': np.float64(0.901), 'speaker': 'SPEAKER_14'}]",SPEAKER_14
3063.13,3083.147," Was bezwecken Sie damit, wenn Sie Integration bewusst erschweren und das, obwohl Ihr eigenes Ministerium im Haushaltsplan festhält – Zitat, ich zitiere das –, weiterhin mit einer Nachfrage auf hohem Niveau zu rechnen ist, also an der Bereitschaft der Zugewanderten, Sprache und Kultur zu erlernen, mangelt es also nicht?","[{'word': 'Was', 'start': np.float64(3063.13), 'end': np.float64(3064.452), 'score': np.float64(0.807), 'speaker': 'SPEAKER_14'}, {'word': 'bezwecken', 'start': np.float64(3064.472), 'end': np.float64(3064.893), 'score': np.float64(0.928), 'speaker': 'SPEAKER_14'}, {'word': 'Sie', 'start': np.float64(3064.933), 'end': np.float64(3065.074), 'score': np.float64(0.923), 'speaker': 'SPEAKER_14'}, {'word': 'damit,', 'start': np.float64(3065.114), 'end': np.float64(3065.595), 'score': np.float64(0.918), 'speaker': 'SPEAKER_14'}, {'word': 'wenn', 'start': np.float64(3065.615), 'end': np.float64(3065.755), 'score': np.float64(0.961), 'speaker': 'SPEAKER_14'}, {'word': 'Sie', 'start': np.float64(3065.795), 'end': np.float64(3065.915), 'score': np.float64(0.921), 'speaker': 'SPEAKER_14'}, {'word': 'Integration', 'start': np.float64(3065.955), 'end': np.float64(3066.717), 'score': np.float64(0.885), 'speaker': 'SPEAKER_14'}, {'word': 'bewusst', 'start': np.float64(3066.757), 'end': np.float64(3067.458), 'score': np.float64(0.891), 'speaker': 'SPEAKER_14'}, {'word': 'erschweren', 'start': np.float64(3067.498), 'end': np.float64(3068.36), 'score': np.float64(0.9), 'speaker': 'SPEAKER_14'}, {'word': 'und', 'start': np.float64(3068.4), 'end': np.float64(3068.58), 'score': np.float64(0.738), 'speaker': 'SPEAKER_14'}, {'word': 'das,', 'start': np.float64(3068.6), 'end': np.float64(3068.8), 'score': np.float64(0.786), 'speaker': 'SPEAKER_14'}, {'word': 'obwohl', 'start': np.float64(3068.841), 'end': np.float64(3069.061), 'score': np.float64(0.708), 'speaker': 'SPEAKER_14'}, {'word': 'Ihr', 'start': np.float64(3069.101), 'end': np.float64(3069.301), 'score': np.float64(0.632), 'speaker': 'SPEAKER_14'}, {'word': 'eigenes', 'start': np.float64(3069.341), 'end': np.float64(3069.722), 'score': np.float64(0.758), 'speaker': 'SPEAKER_14'}, {'word': 'Ministerium', 'start': np.float64(3069.742), 'end': np.float64(3070.363), 'score': np.float64(0.853), 'speaker': 'SPEAKER_14'}, {'word': 'im', 'start': np.float64(3070.403), 'end': np.float64(3070.604), 'score': np.float64(0.738), 'speaker': 'SPEAKER_14'}, {'word': 'Haushaltsplan', 'start': np.float64(3070.644), 'end': np.float64(3071.606), 'score': np.float64(0.893), 'speaker': 'SPEAKER_14'}, {'word': 'festhält', 'start': np.float64(3071.646), 'end': np.float64(3072.127), 'score': np.float64(0.873), 'speaker': 'SPEAKER_14'}, {'word': '–', 'start': np.float64(3072.147), 'end': np.float64(3072.167), 'score': np.float64(0.403), 'speaker': 'SPEAKER_14'}, {'word': 'Zitat,', 'start': np.float64(3072.187), 'end': np.float64(3072.768), 'score': np.float64(0.762), 'speaker': 'SPEAKER_14'}, {'word': 'ich', 'start': np.float64(3072.788), 'end': np.float64(3072.868), 'score': np.float64(0.855), 'speaker': 'SPEAKER_14'}, {'word': 'zitiere', 'start': np.float64(3072.908), 'end': np.float64(3073.309), 'score': np.float64(0.849), 'speaker': 'SPEAKER_14'}, {'word': 'das', 'start': np.float64(3073.329), 'end': np.float64(3074.03), 'score': np.float64(0.91), 'speaker': 'SPEAKER_14'}, {'word': '–,', 'start': np.float64(3074.05), 'end': np.float64(3074.09), 'score': np.float64(0.658), 'speaker': 'SPEAKER_14'}, {'word': 'weiterhin', 'start': np.float64(3074.11), 'end': np.float64(3074.551), 'score': np.float64(0.979), 'speaker': 'SPEAKER_14'}, {'word': 'mit', 'start': np.float64(3074.571), 'end': np.float64(3074.711), 'score': np.float64(0.82), 'speaker': 'SPEAKER_14'}, {'word': 'einer', 'start': np.float64(3074.752), 'end': np.float64(3074.992), 'score': np.float64(0.94), 'speaker': 'SPEAKER_14'}, {'word': 'Nachfrage', 'start': np.float64(3075.052), 'end': np.float64(3075.593), 'score': np.float64(0.879), 'speaker': 'SPEAKER_14'}, {'word': 'auf', 'start': np.float64(3075.633), 'end': np.float64(3075.813), 'score': np.float64(0.81), 'speaker': 'SPEAKER_14'}, {'word': 'hohem', 'start': np.float64(3075.854), 'end': np.float64(3076.134), 'score': np.float64(0.962), 'speaker': 'SPEAKER_14'}, {'word': 'Niveau', 'start': np.float64(3076.174), 'end': np.float64(3076.475), 'score': np.float64(0.65), 'speaker': 'SPEAKER_14'}, {'word': 'zu', 'start': np.float64(3076.515), 'end': np.float64(3076.615), 'score': np.float64(0.992), 'speaker': 'SPEAKER_14'}, {'word': 'rechnen', 'start': np.float64(3076.675), 'end': np.float64(3077.056), 'score': np.float64(0.827), 'speaker': 'SPEAKER_14'}, {'word': 'ist,', 'start': np.float64(3077.116), 'end': np.float64(3077.877), 'score': np.float64(0.894), 'speaker': 'SPEAKER_14'}, {'word': 'also', 'start': np.float64(3077.897), 'end': np.float64(3078.078), 'score': np.float64(0.927), 'speaker': 'SPEAKER_14'}, {'word': 'an', 'start': np.float64(3078.098), 'end': np.float64(3078.178), 'score': np.float64(0.933), 'speaker': 'SPEAKER_14'}, {'word': 'der', 'start': np.float64(3078.198), 'end': np.float64(3078.278), 'score': np.float64(0.867), 'speaker': 'SPEAKER_14'}, {'word': 'Bereitschaft', 'start': np.float64(3078.318), 'end': np.float64(3078.759), 'score': np.float64(0.786), 'speaker': 'SPEAKER_14'}, {'word': 'der', 'start': np.float64(3078.799), 'end': np.float64(3078.899), 'score': np.float64(0.975), 'speaker': 'SPEAKER_14'}, {'word': 'Zugewanderten,', 'start': np.float64(3078.939), 'end': np.float64(3079.58), 'score': np.float64(0.74), 'speaker': 'SPEAKER_14'}, {'word': 'Sprache', 'start': np.float64(3079.6), 'end': np.float64(3079.861), 'score': np.float64(0.813), 'speaker': 'SPEAKER_14'}, {'word': 'und', 'start': np.float64(3079.901), 'end': np.float64(3080.021), 'score': np.float64(0.879), 'speaker': 'SPEAKER_14'}, {'word': 'Kultur', 'start': np.float64(3080.061), 'end': np.float64(3080.362), 'score': np.float64(0.825), 'speaker': 'SPEAKER_14'}, {'word': 'zu', 'start': np.float64(3080.402), 'end': np.float64(3081.244), 'score': np.float64(0.76), 'speaker': 'SPEAKER_14'}, {'word': 'erlernen,', 'start': np.float64(3081.264), 'end': np.float64(3081.644), 'score': np.float64(0.698), 'speaker': 'SPEAKER_14'}, {'word': 'mangelt', 'start': np.float64(3081.664), 'end': np.float64(3081.885), 'score': np.float64(0.806), 'speaker': 'SPEAKER_14'}, {'word': 'es', 'start': np.float64(3082.025), 'end': np.float64(3082.065), 'score': np.float64(0.259), 'speaker': 'SPEAKER_14'}, {'word': 'also', 'start': np.float64(3082.085), 'end': np.float64(3082.305), 'score': np.float64(0.848), 'speaker': 'SPEAKER_14'}, {'word': 'nicht?', 'start': np.float64(3082.346), 'end': np.float64(3083.147), 'score': np.float64(0.711), 'speaker': 'SPEAKER_14'}]",SPEAKER_14
3083.127,3083.988, Drittens.,"[{'word': 'Drittens.', 'start': np.float64(3083.127), 'end': np.float64(3083.988), 'score': np.float64(0.858), 'speaker': 'SPEAKER_14'}]",SPEAKER_14
3084.008,3097.231,"Die Deutsche Islamkonferenz, auch hier eine Kürzung um 107 000 Euro, und das nach dem Kahlschlag von zusätzlichen 1,5 Millionen Euro im letzten Haushaltsplan, ein Viertel des gesamten Budgets.","[{'word': 'Die', 'start': np.float64(3084.008), 'end': np.float64(3084.109), 'score': np.float64(0.605), 'speaker': 'SPEAKER_14'}, {'word': 'Deutsche', 'start': np.float64(3084.149), 'end': np.float64(3084.449), 'score': np.float64(0.877), 'speaker': 'SPEAKER_14'}, {'word': 'Islamkonferenz,', 'start': np.float64(3084.509), 'end': np.float64(3085.411), 'score': np.float64(0.943), 'speaker': 'SPEAKER_14'}, {'word': 'auch', 'start': np.float64(3085.431), 'end': np.float64(3085.611), 'score': np.float64(0.854), 'speaker': 'SPEAKER_14'}, {'word': 'hier', 'start': np.float64(3085.631), 'end': np.float64(3085.852), 'score': np.float64(0.914), 'speaker': 'SPEAKER_14'}, {'word': 'eine', 'start': np.float64(3085.872), 'end': np.float64(3086.052), 'score': np.float64(0.695), 'speaker': 'SPEAKER_14'}, {'word': 'Kürzung', 'start': np.float64(3086.092), 'end': np.float64(3086.433), 'score': np.float64(0.964), 'speaker': 'SPEAKER_14'}, {'word': 'um', 'start': np.float64(3086.493), 'end': np.float64(3086.753), 'score': np.float64(0.98), 'speaker': 'SPEAKER_14'}, {'word': '107', 'start': np.float64(3086.773), 'end': np.float64(3086.833), 'score': np.float64(0.624), 'speaker': 'SPEAKER_14'}, {'word': '000', 'start': np.float64(3086.853), 'end': np.float64(3087.715), 'score': np.float64(0.826), 'speaker': 'SPEAKER_14'}, {'word': 'Euro,', 'start': np.float64(3088.256), 'end': np.float64(3088.917), 'score': np.float64(0.725), 'speaker': 'SPEAKER_14'}, {'word': 'und', 'start': np.float64(3088.937), 'end': np.float64(3089.077), 'score': np.float64(0.774), 'speaker': 'SPEAKER_14'}, {'word': 'das', 'start': np.float64(3089.097), 'end': np.float64(3089.297), 'score': np.float64(0.892), 'speaker': 'SPEAKER_14'}, {'word': 'nach', 'start': np.float64(3089.337), 'end': np.float64(3089.458), 'score': np.float64(0.953), 'speaker': 'SPEAKER_14'}, {'word': 'dem', 'start': np.float64(3089.498), 'end': np.float64(3089.618), 'score': np.float64(0.821), 'speaker': 'SPEAKER_14'}, {'word': 'Kahlschlag', 'start': np.float64(3089.658), 'end': np.float64(3090.499), 'score': np.float64(0.903), 'speaker': 'SPEAKER_14'}, {'word': 'von', 'start': np.float64(3090.539), 'end': np.float64(3090.7), 'score': np.float64(0.954), 'speaker': 'SPEAKER_14'}, {'word': 'zusätzlichen', 'start': np.float64(3090.74), 'end': np.float64(3091.541), 'score': np.float64(0.865), 'speaker': 'SPEAKER_14'}, {'word': '1,5', 'start': np.float64(3091.561), 'end': np.float64(3092.122), 'score': np.float64(0.871), 'speaker': 'SPEAKER_14'}, {'word': 'Millionen', 'start': np.float64(3092.382), 'end': np.float64(3092.763), 'score': np.float64(0.886), 'speaker': 'SPEAKER_14'}, {'word': 'Euro', 'start': np.float64(3092.823), 'end': np.float64(3093.024), 'score': np.float64(0.824), 'speaker': 'SPEAKER_14'}, {'word': 'im', 'start': np.float64(3093.084), 'end': np.float64(3093.224), 'score': np.float64(0.968), 'speaker': 'SPEAKER_14'}, {'word': 'letzten', 'start': np.float64(3093.244), 'end': np.float64(3093.605), 'score': np.float64(0.931), 'speaker': 'SPEAKER_14'}, {'word': 'Haushaltsplan,', 'start': np.float64(3093.645), 'end': np.float64(3094.426), 'score': np.float64(0.974), 'speaker': 'SPEAKER_14'}, {'word': 'ein', 'start': np.float64(3094.446), 'end': np.float64(3094.686), 'score': np.float64(0.682), 'speaker': 'SPEAKER_14'}, {'word': 'Viertel', 'start': np.float64(3094.746), 'end': np.float64(3095.408), 'score': np.float64(0.806), 'speaker': 'SPEAKER_14'}, {'word': 'des', 'start': np.float64(3095.448), 'end': np.float64(3095.608), 'score': np.float64(0.976), 'speaker': 'SPEAKER_14'}, {'word': 'gesamten', 'start': np.float64(3095.648), 'end': np.float64(3096.049), 'score': np.float64(0.928), 'speaker': 'SPEAKER_14'}, {'word': 'Budgets.', 'start': np.float64(3096.089), 'end': np.float64(3097.231), 'score': np.float64(0.837), 'speaker': 'SPEAKER_14'}]",SPEAKER_14
