start,end,text,words,speaker
2769.843,2774.47,"Das ist ein Bild dieser Koalition von Eltern, die wir überhaupt nicht teilen können.","[{'word': 'Das', 'start': np.float64(2769.843), 'end': np.float64(2769.963), 'score': np.float64(0.66), 'speaker': 'SPEAKER_16'}, {'word': 'ist', 'start': np.float64(2770.004), 'end': np.float64(2770.104), 'score': np.float64(0.868), 'speaker': 'SPEAKER_16'}, {'word': 'ein', 'start': np.float64(2770.124), 'end': np.float64(2770.244), 'score': np.float64(0.704), 'speaker': 'SPEAKER_16'}, {'word': 'Bild', 'start': np.float64(2770.284), 'end': np.float64(2770.785), 'score': np.float64(0.926), 'speaker': 'SPEAKER_16'}, {'word': 'dieser', 'start': np.float64(2770.805), 'end': np.float64(2771.045), 'score': np.float64(0.872), 'speaker': 'SPEAKER_16'}, {'word': 'Koalition', 'start': np.float64(2771.065), 'end': np.float64(2771.586), 'score': np.float64(0.776), 'speaker': 'SPEAKER_16'}, {'word': 'von', 'start': np.float64(2771.826), 'end': np.float64(2771.986), 'score': np.float64(0.98), 'speaker': 'SPEAKER_16'}, {'word': 'Eltern,', 'start': np.float64(2772.026), 'end': np.float64(2772.687), 'score': np.float64(0.918), 'speaker': 'SPEAKER_16'}, {'word': 'die', 'start': np.float64(2772.727), 'end': np.float64(2772.848), 'score': np.float64(0.93), 'speaker': 'SPEAKER_16'}, {'word': 'wir', 'start': np.float64(2772.868), 'end': np.float64(2773.148), 'score': np.float64(0.975), 'speaker': 'SPEAKER_16'}, {'word': 'überhaupt', 'start': np.float64(2773.168), 'end': np.float64(2773.469), 'score': np.float64(0.909), 'speaker': 'SPEAKER_16'}, {'word': 'nicht', 'start': np.float64(2773.509), 'end': np.float64(2773.669), 'score': np.float64(0.849), 'speaker': 'SPEAKER_16'}, {'word': 'teilen', 'start': np.float64(2773.709), 'end': np.float64(2773.929), 'score': np.float64(0.905), 'speaker': 'SPEAKER_16'}, {'word': 'können.', 'start': np.float64(2773.969), 'end': np.float64(2774.47), 'score': np.float64(0.891), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
2778.466,2782.61, Kinder können sich faktisch auch nicht aus Armut herausbilden.,"[{'word': 'Kinder', 'start': np.float64(2778.466), 'end': np.float64(2778.866), 'score': np.float64(0.846), 'speaker': 'SPEAKER_16'}, {'word': 'können', 'start': np.float64(2778.906), 'end': np.float64(2779.147), 'score': np.float64(0.821), 'speaker': 'SPEAKER_16'}, {'word': 'sich', 'start': np.float64(2779.187), 'end': np.float64(2779.387), 'score': np.float64(0.864), 'speaker': 'SPEAKER_16'}, {'word': 'faktisch', 'start': np.float64(2779.427), 'end': np.float64(2779.827), 'score': np.float64(0.908), 'speaker': 'SPEAKER_16'}, {'word': 'auch', 'start': np.float64(2779.867), 'end': np.float64(2780.088), 'score': np.float64(0.929), 'speaker': 'SPEAKER_16'}, {'word': 'nicht', 'start': np.float64(2780.148), 'end': np.float64(2780.708), 'score': np.float64(0.911), 'speaker': 'SPEAKER_16'}, {'word': 'aus', 'start': np.float64(2780.768), 'end': np.float64(2781.029), 'score': np.float64(0.963), 'speaker': 'SPEAKER_16'}, {'word': 'Armut', 'start': np.float64(2781.069), 'end': np.float64(2781.409), 'score': np.float64(0.944), 'speaker': 'SPEAKER_16'}, {'word': 'herausbilden.', 'start': np.float64(2781.429), 'end': np.float64(2782.61), 'score': np.float64(0.907), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
2782.63,2787.996,"Eine Eins in Mathe sorgt eben nicht dafür, dass man am Ende des Monats mehr Geld hat.","[{'word': 'Eine', 'start': np.float64(2782.63), 'end': np.float64(2782.89), 'score': np.float64(0.809), 'speaker': 'SPEAKER_16'}, {'word': 'Eins', 'start': np.float64(2782.931), 'end': np.float64(2783.151), 'score': np.float64(0.736), 'speaker': 'SPEAKER_16'}, {'word': 'in', 'start': np.float64(2783.191), 'end': np.float64(2783.311), 'score': np.float64(0.946), 'speaker': 'SPEAKER_16'}, {'word': 'Mathe', 'start': np.float64(2783.351), 'end': np.float64(2783.651), 'score': np.float64(0.888), 'speaker': 'SPEAKER_16'}, {'word': 'sorgt', 'start': np.float64(2783.691), 'end': np.float64(2783.972), 'score': np.float64(0.967), 'speaker': 'SPEAKER_16'}, {'word': 'eben', 'start': np.float64(2784.012), 'end': np.float64(2784.212), 'score': np.float64(0.956), 'speaker': 'SPEAKER_16'}, {'word': 'nicht', 'start': np.float64(2784.252), 'end': np.float64(2784.472), 'score': np.float64(0.94), 'speaker': 'SPEAKER_16'}, {'word': 'dafür,', 'start': np.float64(2784.512), 'end': np.float64(2785.073), 'score': np.float64(0.944), 'speaker': 'SPEAKER_16'}, {'word': 'dass', 'start': np.float64(2785.093), 'end': np.float64(2785.293), 'score': np.float64(0.816), 'speaker': 'SPEAKER_16'}, {'word': 'man', 'start': np.float64(2785.333), 'end': np.float64(2785.473), 'score': np.float64(0.987), 'speaker': 'SPEAKER_16'}, {'word': 'am', 'start': np.float64(2785.513), 'end': np.float64(2785.693), 'score': np.float64(0.642), 'speaker': 'SPEAKER_16'}, {'word': 'Ende', 'start': np.float64(2785.753), 'end': np.float64(2786.274), 'score': np.float64(0.838), 'speaker': 'SPEAKER_16'}, {'word': 'des', 'start': np.float64(2786.314), 'end': np.float64(2786.514), 'score': np.float64(0.942), 'speaker': 'SPEAKER_16'}, {'word': 'Monats', 'start': np.float64(2786.554), 'end': np.float64(2786.955), 'score': np.float64(0.964), 'speaker': 'SPEAKER_16'}, {'word': 'mehr', 'start': np.float64(2787.015), 'end': np.float64(2787.215), 'score': np.float64(0.891), 'speaker': 'SPEAKER_16'}, {'word': 'Geld', 'start': np.float64(2787.255), 'end': np.float64(2787.455), 'score': np.float64(0.981), 'speaker': 'SPEAKER_16'}, {'word': 'hat.', 'start': np.float64(2787.495), 'end': np.float64(2787.996), 'score': np.float64(0.945), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
2788.056,2797.605,"Natürlich ist es so, dass gute Leistungen in der Schule dafür sorgen, dass das erwachsene Kind am Ende andere Chancen auf dem Arbeitsmarkt hat, dass es andere Chancen hat.","[{'word': 'Natürlich', 'start': np.float64(2788.056), 'end': np.float64(2788.476), 'score': np.float64(0.907), 'speaker': 'SPEAKER_16'}, {'word': 'ist', 'start': np.float64(2788.516), 'end': np.float64(2788.616), 'score': np.float64(0.859), 'speaker': 'SPEAKER_16'}, {'word': 'es', 'start': np.float64(2788.656), 'end': np.float64(2788.736), 'score': np.float64(0.971), 'speaker': 'SPEAKER_16'}, {'word': 'so,', 'start': np.float64(2788.756), 'end': np.float64(2788.897), 'score': np.float64(0.99), 'speaker': 'SPEAKER_16'}, {'word': 'dass', 'start': np.float64(2788.917), 'end': np.float64(2789.117), 'score': np.float64(0.947), 'speaker': 'SPEAKER_16'}, {'word': 'gute', 'start': np.float64(2789.157), 'end': np.float64(2789.457), 'score': np.float64(0.927), 'speaker': 'SPEAKER_16'}, {'word': 'Leistungen', 'start': np.float64(2789.497), 'end': np.float64(2789.858), 'score': np.float64(0.637), 'speaker': 'SPEAKER_16'}, {'word': 'in', 'start': np.float64(2789.898), 'end': np.float64(2789.978), 'score': np.float64(0.892), 'speaker': 'SPEAKER_16'}, {'word': 'der', 'start': np.float64(2789.998), 'end': np.float64(2790.078), 'score': np.float64(0.928), 'speaker': 'SPEAKER_16'}, {'word': 'Schule', 'start': np.float64(2790.098), 'end': np.float64(2790.418), 'score': np.float64(0.798), 'speaker': 'SPEAKER_16'}, {'word': 'dafür', 'start': np.float64(2790.458), 'end': np.float64(2790.718), 'score': np.float64(0.983), 'speaker': 'SPEAKER_16'}, {'word': 'sorgen,', 'start': np.float64(2790.758), 'end': np.float64(2791.019), 'score': np.float64(0.912), 'speaker': 'SPEAKER_16'}, {'word': 'dass', 'start': np.float64(2791.039), 'end': np.float64(2791.78), 'score': np.float64(0.858), 'speaker': 'SPEAKER_16'}, {'word': 'das', 'start': np.float64(2791.82), 'end': np.float64(2792.0), 'score': np.float64(0.894), 'speaker': 'SPEAKER_16'}, {'word': 'erwachsene', 'start': np.float64(2792.04), 'end': np.float64(2792.66), 'score': np.float64(0.826), 'speaker': 'SPEAKER_16'}, {'word': 'Kind', 'start': np.float64(2792.72), 'end': np.float64(2793.461), 'score': np.float64(0.91), 'speaker': 'SPEAKER_16'}, {'word': 'am', 'start': np.float64(2793.501), 'end': np.float64(2793.661), 'score': np.float64(0.906), 'speaker': 'SPEAKER_16'}, {'word': 'Ende', 'start': np.float64(2793.701), 'end': np.float64(2793.942), 'score': np.float64(0.937), 'speaker': 'SPEAKER_16'}, {'word': 'andere', 'start': np.float64(2793.982), 'end': np.float64(2794.242), 'score': np.float64(0.754), 'speaker': 'SPEAKER_16'}, {'word': 'Chancen', 'start': np.float64(2794.282), 'end': np.float64(2794.562), 'score': np.float64(0.86), 'speaker': 'SPEAKER_16'}, {'word': 'auf', 'start': np.float64(2794.582), 'end': np.float64(2794.682), 'score': np.float64(0.969), 'speaker': 'SPEAKER_16'}, {'word': 'dem', 'start': np.float64(2794.723), 'end': np.float64(2794.843), 'score': np.float64(0.975), 'speaker': 'SPEAKER_16'}, {'word': 'Arbeitsmarkt', 'start': np.float64(2794.883), 'end': np.float64(2795.463), 'score': np.float64(0.861), 'speaker': 'SPEAKER_16'}, {'word': 'hat,', 'start': np.float64(2795.503), 'end': np.float64(2796.124), 'score': np.float64(0.81), 'speaker': 'SPEAKER_16'}, {'word': 'dass', 'start': np.float64(2796.144), 'end': np.float64(2796.324), 'score': np.float64(0.816), 'speaker': 'SPEAKER_16'}, {'word': 'es', 'start': np.float64(2796.384), 'end': np.float64(2796.644), 'score': np.float64(0.761), 'speaker': 'SPEAKER_16'}, {'word': 'andere', 'start': np.float64(2796.705), 'end': np.float64(2796.985), 'score': np.float64(0.856), 'speaker': 'SPEAKER_16'}, {'word': 'Chancen', 'start': np.float64(2797.025), 'end': np.float64(2797.365), 'score': np.float64(0.661), 'speaker': 'SPEAKER_16'}, {'word': 'hat.', 'start': np.float64(2797.405), 'end': np.float64(2797.605), 'score': np.float64(0.93), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
2797.625,2803.571,"Aber es sorgt nicht dafür, dass es dem Kind an sich in der Situation, in der es lebt, besser gehen kann.","[{'word': 'Aber', 'start': np.float64(2797.625), 'end': np.float64(2797.786), 'score': np.float64(0.742), 'speaker': 'SPEAKER_16'}, {'word': 'es', 'start': np.float64(2797.826), 'end': np.float64(2797.926), 'score': np.float64(0.896), 'speaker': 'SPEAKER_16'}, {'word': 'sorgt', 'start': np.float64(2797.966), 'end': np.float64(2798.246), 'score': np.float64(0.973), 'speaker': 'SPEAKER_16'}, {'word': 'nicht', 'start': np.float64(2798.266), 'end': np.float64(2798.466), 'score': np.float64(0.892), 'speaker': 'SPEAKER_16'}, {'word': 'dafür,', 'start': np.float64(2798.506), 'end': np.float64(2798.747), 'score': np.float64(0.875), 'speaker': 'SPEAKER_16'}, {'word': 'dass', 'start': np.float64(2798.767), 'end': np.float64(2798.907), 'score': np.float64(0.8), 'speaker': 'SPEAKER_16'}, {'word': 'es', 'start': np.float64(2798.947), 'end': np.float64(2799.047), 'score': np.float64(0.914), 'speaker': 'SPEAKER_16'}, {'word': 'dem', 'start': np.float64(2799.087), 'end': np.float64(2799.247), 'score': np.float64(0.853), 'speaker': 'SPEAKER_16'}, {'word': 'Kind', 'start': np.float64(2799.287), 'end': np.float64(2799.587), 'score': np.float64(0.939), 'speaker': 'SPEAKER_16'}, {'word': 'an', 'start': np.float64(2799.627), 'end': np.float64(2799.768), 'score': np.float64(0.987), 'speaker': 'SPEAKER_16'}, {'word': 'sich', 'start': np.float64(2799.808), 'end': np.float64(2800.428), 'score': np.float64(0.982), 'speaker': 'SPEAKER_16'}, {'word': 'in', 'start': np.float64(2800.468), 'end': np.float64(2800.588), 'score': np.float64(0.94), 'speaker': 'SPEAKER_16'}, {'word': 'der', 'start': np.float64(2800.608), 'end': np.float64(2800.789), 'score': np.float64(0.938), 'speaker': 'SPEAKER_16'}, {'word': 'Situation,', 'start': np.float64(2800.849), 'end': np.float64(2801.349), 'score': np.float64(0.956), 'speaker': 'SPEAKER_16'}, {'word': 'in', 'start': np.float64(2801.389), 'end': np.float64(2801.489), 'score': np.float64(0.866), 'speaker': 'SPEAKER_16'}, {'word': 'der', 'start': np.float64(2801.509), 'end': np.float64(2801.65), 'score': np.float64(0.933), 'speaker': 'SPEAKER_16'}, {'word': 'es', 'start': np.float64(2801.69), 'end': np.float64(2801.79), 'score': np.float64(0.842), 'speaker': 'SPEAKER_16'}, {'word': 'lebt,', 'start': np.float64(2801.83), 'end': np.float64(2802.41), 'score': np.float64(0.977), 'speaker': 'SPEAKER_16'}, {'word': 'besser', 'start': np.float64(2802.43), 'end': np.float64(2802.751), 'score': np.float64(0.981), 'speaker': 'SPEAKER_16'}, {'word': 'gehen', 'start': np.float64(2802.791), 'end': np.float64(2803.011), 'score': np.float64(0.789), 'speaker': 'SPEAKER_16'}, {'word': 'kann.', 'start': np.float64(2803.071), 'end': np.float64(2803.571), 'score': np.float64(0.854), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
2803.632,2807.055,"Es bringt Narben mit sich, Narben fürs ganze Leben,","[{'word': 'Es', 'start': np.float64(2803.632), 'end': np.float64(2803.772), 'score': np.float64(0.919), 'speaker': 'SPEAKER_16'}, {'word': 'bringt', 'start': np.float64(2803.792), 'end': np.float64(2804.573), 'score': np.float64(0.869), 'speaker': 'SPEAKER_16'}, {'word': 'Narben', 'start': np.float64(2804.593), 'end': np.float64(2805.033), 'score': np.float64(0.267), 'speaker': 'SPEAKER_16'}, {'word': 'mit', 'start': np.float64(2805.053), 'end': np.float64(2805.113), 'score': np.float64(0.086), 'speaker': 'SPEAKER_16'}, {'word': 'sich,', 'start': np.float64(2805.133), 'end': np.float64(2805.694), 'score': np.float64(0.703), 'speaker': 'SPEAKER_16'}, {'word': 'Narben', 'start': np.float64(2805.714), 'end': np.float64(2805.994), 'score': np.float64(0.701), 'speaker': 'SPEAKER_16'}, {'word': 'fürs', 'start': np.float64(2806.034), 'end': np.float64(2806.254), 'score': np.float64(0.722), 'speaker': 'SPEAKER_16'}, {'word': 'ganze', 'start': np.float64(2806.274), 'end': np.float64(2806.595), 'score': np.float64(0.971), 'speaker': 'SPEAKER_16'}, {'word': 'Leben,', 'start': np.float64(2806.635), 'end': np.float64(2807.055), 'score': np.float64(0.872), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
2807.035,2811.602, körperlich und seelisch.,"[{'word': 'körperlich', 'start': np.float64(2807.035), 'end': np.float64(2808.016), 'score': np.float64(0.814), 'speaker': 'SPEAKER_16'}, {'word': 'und', 'start': np.float64(2808.057), 'end': np.float64(2808.197), 'score': np.float64(0.872), 'speaker': 'SPEAKER_16'}, {'word': 'seelisch.', 'start': np.float64(2808.237), 'end': np.float64(2811.602), 'score': np.float64(0.624), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
2811.622,2823.339,"Was glauben Sie, wie geht es einem Menschen, der aufwächst, was hat er für ein Vertrauen in Staat und Institutionen, wenn es in der Kindheit das Gefühl gehabt hat, alleine gelassen worden zu sein?","[{'word': 'Was', 'start': np.float64(2811.622), 'end': np.float64(2811.802), 'score': np.float64(0.943), 'speaker': 'SPEAKER_16'}, {'word': 'glauben', 'start': np.float64(2811.842), 'end': np.float64(2812.103), 'score': np.float64(0.76), 'speaker': 'SPEAKER_16'}, {'word': 'Sie,', 'start': np.float64(2812.143), 'end': np.float64(2812.824), 'score': np.float64(0.896), 'speaker': 'SPEAKER_16'}, {'word': 'wie', 'start': np.float64(2812.844), 'end': np.float64(2812.964), 'score': np.float64(0.769), 'speaker': 'SPEAKER_16'}, {'word': 'geht', 'start': np.float64(2813.004), 'end': np.float64(2813.144), 'score': np.float64(0.358), 'speaker': 'SPEAKER_16'}, {'word': 'es', 'start': np.float64(2813.164), 'end': np.float64(2813.445), 'score': np.float64(0.746), 'speaker': 'SPEAKER_16'}, {'word': 'einem', 'start': np.float64(2813.465), 'end': np.float64(2813.865), 'score': np.float64(0.85), 'speaker': 'SPEAKER_16'}, {'word': 'Menschen,', 'start': np.float64(2813.905), 'end': np.float64(2814.306), 'score': np.float64(0.872), 'speaker': 'SPEAKER_16'}, {'word': 'der', 'start': np.float64(2814.326), 'end': np.float64(2814.686), 'score': np.float64(0.793), 'speaker': 'SPEAKER_16'}, {'word': 'aufwächst,', 'start': np.float64(2814.726), 'end': np.float64(2816.028), 'score': np.float64(0.739), 'speaker': 'SPEAKER_16'}, {'word': 'was', 'start': np.float64(2816.048), 'end': np.float64(2816.429), 'score': np.float64(0.788), 'speaker': 'SPEAKER_16'}, {'word': 'hat', 'start': np.float64(2816.449), 'end': np.float64(2816.589), 'score': np.float64(0.944), 'speaker': 'SPEAKER_16'}, {'word': 'er', 'start': np.float64(2816.629), 'end': np.float64(2816.749), 'score': np.float64(0.936), 'speaker': 'SPEAKER_16'}, {'word': 'für', 'start': np.float64(2816.79), 'end': np.float64(2816.97), 'score': np.float64(0.656), 'speaker': 'SPEAKER_16'}, {'word': 'ein', 'start': np.float64(2816.99), 'end': np.float64(2817.05), 'score': np.float64(0.267), 'speaker': 'SPEAKER_16'}, {'word': 'Vertrauen', 'start': np.float64(2817.09), 'end': np.float64(2817.531), 'score': np.float64(0.813), 'speaker': 'SPEAKER_16'}, {'word': 'in', 'start': np.float64(2817.571), 'end': np.float64(2817.691), 'score': np.float64(0.98), 'speaker': 'SPEAKER_16'}, {'word': 'Staat', 'start': np.float64(2817.731), 'end': np.float64(2818.011), 'score': np.float64(0.877), 'speaker': 'SPEAKER_16'}, {'word': 'und', 'start': np.float64(2818.051), 'end': np.float64(2818.212), 'score': np.float64(0.8), 'speaker': 'SPEAKER_16'}, {'word': 'Institutionen,', 'start': np.float64(2818.252), 'end': np.float64(2819.273), 'score': np.float64(0.807), 'speaker': 'SPEAKER_16'}, {'word': 'wenn', 'start': np.float64(2819.293), 'end': np.float64(2819.454), 'score': np.float64(0.741), 'speaker': 'SPEAKER_16'}, {'word': 'es', 'start': np.float64(2819.514), 'end': np.float64(2819.654), 'score': np.float64(0.902), 'speaker': 'SPEAKER_16'}, {'word': 'in', 'start': np.float64(2819.694), 'end': np.float64(2819.774), 'score': np.float64(0.52), 'speaker': 'SPEAKER_16'}, {'word': 'der', 'start': np.float64(2819.794), 'end': np.float64(2819.934), 'score': np.float64(0.928), 'speaker': 'SPEAKER_16'}, {'word': 'Kindheit', 'start': np.float64(2819.954), 'end': np.float64(2820.235), 'score': np.float64(0.526), 'speaker': 'SPEAKER_16'}, {'word': 'das', 'start': np.float64(2820.275), 'end': np.float64(2820.415), 'score': np.float64(0.888), 'speaker': 'SPEAKER_16'}, {'word': 'Gefühl', 'start': np.float64(2820.455), 'end': np.float64(2820.715), 'score': np.float64(0.85), 'speaker': 'SPEAKER_16'}, {'word': 'gehabt', 'start': np.float64(2820.775), 'end': np.float64(2821.056), 'score': np.float64(0.802), 'speaker': 'SPEAKER_16'}, {'word': 'hat,', 'start': np.float64(2821.096), 'end': np.float64(2821.336), 'score': np.float64(0.785), 'speaker': 'SPEAKER_16'}, {'word': 'alleine', 'start': np.float64(2821.356), 'end': np.float64(2821.717), 'score': np.float64(0.794), 'speaker': 'SPEAKER_16'}, {'word': 'gelassen', 'start': np.float64(2821.757), 'end': np.float64(2822.097), 'score': np.float64(0.973), 'speaker': 'SPEAKER_16'}, {'word': 'worden', 'start': np.float64(2822.138), 'end': np.float64(2822.438), 'score': np.float64(0.85), 'speaker': 'SPEAKER_16'}, {'word': 'zu', 'start': np.float64(2822.458), 'end': np.float64(2822.578), 'score': np.float64(0.812), 'speaker': 'SPEAKER_16'}, {'word': 'sein?', 'start': np.float64(2822.618), 'end': np.float64(2823.339), 'score': np.float64(0.811), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
2823.82,2835.237,"Ich glaube, wir müssen uns ganz zentral entscheiden, wie wir diese Kinder betrachten wollen, als einen Kostenfaktor, der entsteht, oder als eine Zukunft, die es zu finanzieren gilt.","[{'word': 'Ich', 'start': np.float64(2823.82), 'end': np.float64(2823.9), 'score': np.float64(0.692), 'speaker': 'SPEAKER_16'}, {'word': 'glaube,', 'start': np.float64(2823.94), 'end': np.float64(2824.241), 'score': np.float64(0.804), 'speaker': 'SPEAKER_16'}, {'word': 'wir', 'start': np.float64(2824.301), 'end': np.float64(2824.441), 'score': np.float64(0.98), 'speaker': 'SPEAKER_16'}, {'word': 'müssen', 'start': np.float64(2824.461), 'end': np.float64(2824.721), 'score': np.float64(0.739), 'speaker': 'SPEAKER_16'}, {'word': 'uns', 'start': np.float64(2824.761), 'end': np.float64(2824.942), 'score': np.float64(0.981), 'speaker': 'SPEAKER_16'}, {'word': 'ganz', 'start': np.float64(2824.982), 'end': np.float64(2825.162), 'score': np.float64(0.905), 'speaker': 'SPEAKER_16'}, {'word': 'zentral', 'start': np.float64(2825.222), 'end': np.float64(2825.583), 'score': np.float64(0.884), 'speaker': 'SPEAKER_16'}, {'word': 'entscheiden,', 'start': np.float64(2825.643), 'end': np.float64(2826.504), 'score': np.float64(0.879), 'speaker': 'SPEAKER_16'}, {'word': 'wie', 'start': np.float64(2826.544), 'end': np.float64(2826.684), 'score': np.float64(0.859), 'speaker': 'SPEAKER_16'}, {'word': 'wir', 'start': np.float64(2826.724), 'end': np.float64(2827.385), 'score': np.float64(0.791), 'speaker': 'SPEAKER_16'}, {'word': 'diese', 'start': np.float64(2827.425), 'end': np.float64(2827.626), 'score': np.float64(0.788), 'speaker': 'SPEAKER_16'}, {'word': 'Kinder', 'start': np.float64(2827.666), 'end': np.float64(2827.926), 'score': np.float64(0.947), 'speaker': 'SPEAKER_16'}, {'word': 'betrachten', 'start': np.float64(2827.966), 'end': np.float64(2828.447), 'score': np.float64(0.808), 'speaker': 'SPEAKER_16'}, {'word': 'wollen,', 'start': np.float64(2828.467), 'end': np.float64(2828.607), 'score': np.float64(0.214), 'speaker': 'SPEAKER_16'}, {'word': 'als', 'start': np.float64(2828.627), 'end': np.float64(2828.787), 'score': np.float64(0.813), 'speaker': 'SPEAKER_16'}, {'word': 'einen', 'start': np.float64(2828.827), 'end': np.float64(2829.028), 'score': np.float64(0.704), 'speaker': 'SPEAKER_16'}, {'word': 'Kostenfaktor,', 'start': np.float64(2829.068), 'end': np.float64(2829.929), 'score': np.float64(0.847), 'speaker': 'SPEAKER_16'}, {'word': 'der', 'start': np.float64(2829.969), 'end': np.float64(2830.109), 'score': np.float64(0.769), 'speaker': 'SPEAKER_16'}, {'word': 'entsteht,', 'start': np.float64(2830.149), 'end': np.float64(2831.051), 'score': np.float64(0.895), 'speaker': 'SPEAKER_16'}, {'word': 'oder', 'start': np.float64(2831.071), 'end': np.float64(2831.311), 'score': np.float64(0.967), 'speaker': 'SPEAKER_16'}, {'word': 'als', 'start': np.float64(2831.351), 'end': np.float64(2831.612), 'score': np.float64(0.951), 'speaker': 'SPEAKER_16'}, {'word': 'eine', 'start': np.float64(2831.652), 'end': np.float64(2831.912), 'score': np.float64(0.912), 'speaker': 'SPEAKER_16'}, {'word': 'Zukunft,', 'start': np.float64(2831.952), 'end': np.float64(2832.573), 'score': np.float64(0.911), 'speaker': 'SPEAKER_16'}, {'word': 'die', 'start': np.float64(2832.593), 'end': np.float64(2832.693), 'score': np.float64(0.655), 'speaker': 'SPEAKER_16'}, {'word': 'es', 'start': np.float64(2832.713), 'end': np.float64(2832.853), 'score': np.float64(0.867), 'speaker': 'SPEAKER_16'}, {'word': 'zu', 'start': np.float64(2832.894), 'end': np.float64(2833.014), 'score': np.float64(0.956), 'speaker': 'SPEAKER_16'}, {'word': 'finanzieren', 'start': np.float64(2833.034), 'end': np.float64(2833.575), 'score': np.float64(0.913), 'speaker': 'SPEAKER_16'}, {'word': 'gilt.', 'start': np.float64(2833.615), 'end': np.float64(2835.237), 'score': np.float64(0.668), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
2836.651,2842.036," die in Armut aufwachsen, tragen keine Schuld an ihrer Situation, und sie können sie auch nicht selbst ändern.","[{'word': 'die', 'start': np.float64(2836.651), 'end': np.float64(2836.931), 'score': np.float64(0.726), 'speaker': 'SPEAKER_16'}, {'word': 'in', 'start': np.float64(2836.951), 'end': np.float64(2836.991), 'score': np.float64(0.311), 'speaker': 'SPEAKER_16'}, {'word': 'Armut', 'start': np.float64(2837.011), 'end': np.float64(2837.452), 'score': np.float64(0.824), 'speaker': 'SPEAKER_16'}, {'word': 'aufwachsen,', 'start': np.float64(2837.472), 'end': np.float64(2838.233), 'score': np.float64(0.501), 'speaker': 'SPEAKER_16'}, {'word': 'tragen', 'start': np.float64(2838.253), 'end': np.float64(2838.593), 'score': np.float64(0.856), 'speaker': 'SPEAKER_16'}, {'word': 'keine', 'start': np.float64(2838.633), 'end': np.float64(2838.813), 'score': np.float64(0.898), 'speaker': 'SPEAKER_16'}, {'word': 'Schuld', 'start': np.float64(2838.853), 'end': np.float64(2839.113), 'score': np.float64(0.789), 'speaker': 'SPEAKER_16'}, {'word': 'an', 'start': np.float64(2839.133), 'end': np.float64(2839.234), 'score': np.float64(0.924), 'speaker': 'SPEAKER_16'}, {'word': 'ihrer', 'start': np.float64(2839.294), 'end': np.float64(2839.514), 'score': np.float64(0.747), 'speaker': 'SPEAKER_16'}, {'word': 'Situation,', 'start': np.float64(2839.574), 'end': np.float64(2840.034), 'score': np.float64(0.807), 'speaker': 'SPEAKER_16'}, {'word': 'und', 'start': np.float64(2840.074), 'end': np.float64(2840.194), 'score': np.float64(0.604), 'speaker': 'SPEAKER_16'}, {'word': 'sie', 'start': np.float64(2840.235), 'end': np.float64(2840.315), 'score': np.float64(0.798), 'speaker': 'SPEAKER_16'}, {'word': 'können', 'start': np.float64(2840.355), 'end': np.float64(2840.575), 'score': np.float64(0.8), 'speaker': 'SPEAKER_16'}, {'word': 'sie', 'start': np.float64(2840.595), 'end': np.float64(2840.695), 'score': np.float64(0.672), 'speaker': 'SPEAKER_16'}, {'word': 'auch', 'start': np.float64(2840.735), 'end': np.float64(2840.995), 'score': np.float64(0.813), 'speaker': 'SPEAKER_16'}, {'word': 'nicht', 'start': np.float64(2841.035), 'end': np.float64(2841.215), 'score': np.float64(0.892), 'speaker': 'SPEAKER_16'}, {'word': 'selbst', 'start': np.float64(2841.256), 'end': np.float64(2841.516), 'score': np.float64(0.759), 'speaker': 'SPEAKER_16'}, {'word': 'ändern.', 'start': np.float64(2841.576), 'end': np.float64(2842.036), 'score': np.float64(0.801), 'speaker': 'SPEAKER_16'}]",SPEAKER_16
